driver_id,persona_type,driver_age,years_licensed,vehicle_age,vehicle_make,vehicle_model,prior_at_fault_accidents,prior_claims,prior_violations,data_source,account_created_date,policy_start_date,hard_brake_rate_base,rapid_accel_rate_base,harsh_corner_rate_base,speeding_rate_base,phone_usage_pct_base,night_driving_pct_base,avg_speed_multiplier,jerk_rate_multiplier,calculated_claim_probability
driver_000090,safe_driver,41,18,3,Mazda,Accord,2,1,1,phone_only,2025-01-06 11:51:14.816681,2025-02-12 11:51:14.816681,0.2281723931990067,0.056401525467669925,0.1424457799459307,0.10493367824222812,0.020911955310562932,0.06857536992927657,0.8706800947801836,0.615112988851306,0.028091906068706388
driver_000091,safe_driver,64,24,1,Subaru,Outback,1,2,2,phone_only,2024-05-25 11:51:14.816681,2024-04-07 11:51:14.816681,0.19374238611863248,0.14883823571691496,0.031046039300245163,0.0844070154786344,0.037125912596489355,0.06132109952920232,0.9648879332415536,0.6649178553614155,0.019309268739593786
driver_000092,safe_driver,36,5,7,Toyota,Accord,0,1,0,phone_only,2025-07-29 11:51:14.817679,2025-03-03 11:51:14.817679,0.33795502280544315,0.19338745133726873,0.036370556637485535,0.21147011488449105,0.014631734896202848,0.10144149883500359,0.9359103369720388,0.7857192036316176,0.020048543575605968
driver_000093,safe_driver,35,13,5,Mazda,Camry,0,0,0,phone_plus_device,2023-10-13 11:51:14.817679,2025-01-28 11:51:14.817679,0.20941102511106735,0.06796144449085,0.1543881053773331,0.07187234694229663,0.007108581653768393,0.0875172327846227,0.9448602973692684,0.6883438462336923,0.02002385108929407
driver_000094,safe_driver,33,2,2,Honda,Camry,0,2,1,phone_only,2024-12-16 11:51:14.817679,2025-01-11 11:51:14.817679,0.2633611371699449,0.06156920049068003,0.05202890093286005,0.1604912318932471,0.01688775775853937,0.0985337904008505,0.9366900460391427,0.6698426332751422,0.020054259832038675
driver_000095,safe_driver,47,3,6,Honda,Accord,0,0,0,phone_only,2025-07-10 11:51:14.817679,2025-07-27 11:51:14.817679,0.4128419072655188,0.12335647743073686,0.00012596598725445483,0.17853793687739977,0.010115910319869987,0.11499971993406527,0.9532887822867265,0.5395739262152041,0.02003554737765353
driver_000096,safe_driver,63,44,8,Toyota,Elantra,2,4,2,phone_plus_device,2024-06-18 11:51:14.817679,2025-04-14 11:51:14.817679,0.3568038030928344,0.22187712251727634,0.15387642215239838,0.08745459369341244,0.004559959360844657,0.05779387215726062,0.8642775516969184,0.564026353083864,0.0224199053609167
driver_000097,safe_driver,34,17,1,Hyundai,Elantra,2,3,1,phone_plus_device,2024-03-02 11:51:14.817679,2024-10-11 11:51:14.817679,0.32502082781516894,0.053663315382848985,0.07429294376858168,0.12254174918293372,0.03919007997882089,0.08858855747635935,0.9690667047590071,0.5718023229276115,0.028170177978193593
driver_000098,safe_driver,50,26,2,Honda,Camry,2,2,0,phone_plus_device,2023-09-20 11:51:14.817679,2025-05-01 11:51:14.817679,0.24292778725840786,0.17891655862243275,0.10011953834992043,0.02843140185891434,0.004179853688890817,0.1474313384354562,0.86185323429626,0.7762774576318208,0.02802119519829057
driver_000099,average_driver,36,6,6,Chevrolet,Forte,2,2,0,phone_only,2025-06-25 11:51:14.817679,2025-03-23 11:51:14.817679,0.9201170240429661,0.3816848706553652,0.7801571707501531,0.6701679845591012,0.05770700312863854,0.19996100057613833,1.018279666651914,0.9440495582087013,0.11324825411669018
driver_000100,safe_driver,50,16,7,Mazda,Accord,1,2,1,phone_plus_device,2024-12-29 11:51:14.817679,2024-10-22 11:51:14.817679,0.2840501253555791,0.11304104822423894,0.02953287640003952,0.18322881204060618,0.042874259887398625,0.12406658281065769,0.9329297182743796,0.7741843008563387,0.024159075184545596
driver_000101,safe_driver,64,16,3,Honda,Accord,2,3,2,phone_only,2024-12-16 11:51:14.817679,2025-06-23 11:51:14.817679,0.16928731517725115,0.15883864881579243,0.05707930304680852,0.11695687301686195,0.023196334529024965,0.12726132629505243,0.9387536402477225,0.6480082027564655,0.022480621652134183
driver_000102,average_driver,29,11,8,Kia,F-150,1,2,1,phone_plus_device,2024-05-08 11:51:14.817679,2025-04-15 11:51:14.817679,0.5878110245704187,1.2918436111773328,0.8435916679231802,0.5659980422637572,0.12008469096986796,0.15849024175164894,1.0058737961111122,1.1898219160673005,0.09783012366542934
driver_000103,safe_driver,43,15,5,Subaru,CX-5,1,0,0,phone_only,2025-03-13 11:51:14.817679,2025-06-30 11:51:14.817679,0.46389053977437694,0.03967622848138197,0.14966374625010972,0.02117685400010026,0.005282887505134559,0.06207367370719056,0.9174350121610483,0.5942099863436353,0.024024737554844577
driver_000104,safe_driver,44,5,4,Mazda,Camry,0,0,0,phone_plus_device,2024-07-29 11:51:14.817679,2024-12-21 11:51:14.817679,0.27905233744487595,0.14462403610954944,0.15950146628352022,0.053272301460932515,0.023102162443811948,0.0511956923169413,0.9705845130165776,0.5419379117819367,0.020072416644514656
driver_000105,risky_driver,32,1,5,Mercedes,Challenger,0,1,1,phone_plus_device,2024-11-08 11:51:14.817679,2024-04-04 11:51:14.817679,2.2649674439172363,5.535223943506711,1.4729693724527655,3.3133793657457162,0.35232466632275194,0.4117774416976421,1.1183957277314038,1.8778203477225075,0.21336295405064712
driver_000106,average_driver,44,20,5,Kia,Civic,2,3,2,phone_plus_device,2023-11-29 11:51:14.817679,2024-04-19 11:51:14.817679,0.9908191189192109,0.3041650138767786,0.677086949412972,0.3067651980694652,0.07147161059700266,0.2383423798893626,0.9780726670566743,0.9119418217122895,0.11326651623934426
driver_000107,safe_driver,40,4,4,Hyundai,Camry,0,0,0,phone_only,2024-04-02 11:51:14.817679,2025-02-07 11:51:14.817679,0.2502881870813372,0.07227148109966955,0.19705412563029165,0.1712661442442683,0.0029295615139059263,0.1266842168450273,0.9987296985145856,0.6588296875896296,0.020012319163277996
driver_000108,average_driver,48,23,7,Toyota,Corolla,3,2,2,phone_plus_device,2025-06-18 11:51:14.817679,2025-04-11 11:51:14.817679,1.8517553809312348,0.954765164686864,0.9502373759553776,0.49214759967086813,0.1435206032091545,0.1736551132742461,1.0987312881408866,0.8694848125460755,0.13215676688202613
driver_000109,safe_driver,36,11,5,Honda,Elantra,0,0,0,phone_plus_device,2025-07-22 11:51:14.817679,2025-03-21 11:51:14.817679,0.1642435955065363,0.2182644515021445,0.029249232856269514,0.02290350300705464,0.026314743928860674,0.12045380096280812,0.9047334778613136,0.5217594818180593,0.02008072408875969
driver_000110,safe_driver,32,3,6,Honda,Camry,0,2,0,phone_only,2025-02-06 11:51:14.817679,2024-08-25 11:51:14.817679,0.3283047823554717,0.051465017012137085,0.060034277854232584,0.13471439799282645,0.006367418236176776,0.14486981598499027,0.9593246433903998,0.7846364312663863,0.020023193588920046
driver_000111,risky_driver,28,8,3,BMW,Challenger,5,6,3,phone_only,2024-08-05 11:51:14.817679,2024-08-10 11:51:14.817679,2.922977928707916,4.989087117146243,1.7616718367683806,5.066660477778621,0.19197185418789603,0.3917931626290449,1.2770640506790274,1.270980810056101,0.42379346812151
driver_000112,average_driver,27,1,6,Ford,Silverado,1,0,0,phone_plus_device,2025-07-24 11:51:14.817679,2024-07-27 11:51:14.817679,1.1559872414838772,0.7035529873894457,0.5938538138246101,0.26217450592102676,0.09794892503971606,0.21871604042171144,1.0796076080702866,1.0603878252453909,0.09823773557140843
driver_000113,risky_driver,33,1,9,Dodge,Camaro,0,2,0,phone_only,2024-06-07 11:51:14.817679,2025-06-28 11:51:14.817679,2.5007792820852606,2.3169652351631385,2.174703882362445,4.017218281672966,0.28676156465305785,0.368806108810419,1.2796248346239947,1.2744837483045492,0.21468645465718056
driver_000114,average_driver,34,8,3,Chevrolet,F-150,1,1,1,phone_plus_device,2024-06-30 11:51:14.817679,2024-12-28 11:51:14.817679,1.1882798666599497,0.37596699021484575,0.47980727393998795,1.0109804655334547,0.09092798657506458,0.2040125431606656,1.0331168648474345,1.1702294401227653,0.09771343858022336
driver_000115,safe_driver,35,18,7,Toyota,Accord,0,0,2,phone_plus_device,2025-01-14 11:51:14.817679,2024-11-24 11:51:14.817679,0.11384663637690938,0.05290030703781666,0.0602420265879246,0.016915018669728638,0.042188453717346835,0.09890968121206573,0.8962530100176593,0.6192402045524369,0.020127805317627825
driver_000116,risky_driver,34,5,4,BMW,C-Class,2,2,2,phone_only,2023-12-11 11:51:14.817679,2024-07-05 11:51:14.817679,6.20961508884822,5.7950112815925845,2.756860063772677,1.9702379924838318,0.2247130272518006,0.25694569871142725,1.1789608730417152,1.883151857342158,0.29548369769355104
driver_000117,safe_driver,34,3,7,Honda,Outback,0,0,0,phone_plus_device,2023-11-22 11:51:14.817679,2024-10-03 11:51:14.817679,0.2916615063708983,0.32104316842050745,0.09429179049055153,0.21597556222786618,0.03136131061161989,0.14108044857315943,0.9751162178014006,0.5773659079963329,0.020098296400271935
driver_000118,risky_driver,21,1,12,Mercedes,Mustang,0,2,0,phone_plus_device,2024-12-28 11:51:14.817679,2025-05-22 11:51:14.817679,2.267011951231368,5.084320405767209,3.019568978740877,4.510390774281049,0.17812971065648345,0.36653541737553086,1.1299284639182683,1.6532751416440852,0.2709717208115318
driver_000119,average_driver,46,23,8,Honda,Corolla,2,1,8,phone_only,2024-11-08 11:51:14.817679,2025-01-14 11:51:14.817679,1.8632494875236671,1.385480402639647,0.42103631580124856,0.7409479214375175,0.10720232397985618,0.19029739584315766,1.0209569923998405,0.8688798912626927,0.11416495517920144
driver_000120,risky_driver,34,1,5,Audi,C-Class,1,1,1,phone_only,2025-04-21 11:51:14.817679,2024-06-29 11:51:14.817679,4.3571697730518375,3.6089615661924186,2.5002402559574763,2.447417641228257,0.16405145510150063,0.39191387967287794,1.258298078416247,1.2524935740895455,0.2528040807085786
driver_000121,average_driver,25,4,7,Kia,Civic,0,0,1,phone_plus_device,2025-04-10 11:51:14.817679,2024-10-08 11:51:14.817679,0.808470660257535,0.7839669163519303,0.8641323455787951,0.7062569583165886,0.07739774984743589,0.2135409809075844,1.0735259437533675,1.0020505499748655,0.08156626954160608
driver_000122,safe_driver,44,21,4,Toyota,CX-5,3,3,1,phone_plus_device,2023-10-13 11:51:14.817679,2024-07-03 11:51:14.817679,0.41020371085445256,0.0731643181460783,0.15667947335575533,0.017045452559068964,0.0013725244948885108,0.12798301351436792,0.8574476564261028,0.756146397975664,0.03201331501329371
driver_000123,safe_driver,51,18,6,Honda,Accord,0,0,2,phone_plus_device,2024-12-26 11:51:14.817679,2024-08-13 11:51:14.817679,0.1025630631849912,0.2987337443149827,0.19259110878933425,0.16726254877935867,0.02807285586273004,0.11844131358571687,0.9390658813816124,0.5848030633445291,0.020086247773512717
driver_000124,average_driver,36,17,6,Chevrolet,F-150,2,4,1,phone_plus_device,2024-03-23 11:51:14.817679,2025-04-03 11:51:14.817679,1.4956783078140259,1.6253500153658806,0.9279731237080093,0.5163559933904588,0.12133692892071841,0.1975735201735247,1.0529477166399008,1.0553254359510453,0.11473258237885046
driver_000125,safe_driver,37,13,5,Honda,Camry,0,2,1,phone_only,2024-04-23 11:51:14.817679,2025-06-26 11:51:14.817679,0.3138098584643063,0.1306286750430632,0.02211721104632117,0.010079552551153208,0.03171983718260177,0.0972219682406083,0.9370469662669685,0.6861964085799808,0.020098358087447758
driver_000126,safe_driver,57,28,7,Toyota,Camry,3,5,3,phone_plus_device,2025-01-29 11:51:14.817679,2024-09-17 11:51:14.817679,0.11407359522733695,0.12556427456837765,0.03877263933520665,0.14324164797129305,0.028813945786835157,0.1279752456307719,0.873765267606352,0.7355632717093137,0.025713205789696776
driver_000127,safe_driver,40,4,6,Honda,Elantra,0,1,0,phone_only,2024-08-23 11:51:14.817679,2024-12-16 11:51:14.817679,0.17851630746270464,0.28952748851084975,0.18693533961016612,0.08212558250541042,0.011420914241791275,0.12340766193115209,0.9590753242204482,0.5393617329251548,0.020036540659295034
driver_000128,safe_driver,43,23,1,Subaru,Outback,1,0,1,phone_plus_device,2024-05-31 11:51:14.817679,2025-06-03 11:51:14.817679,0.1239960486158025,0.03374351521506256,0.17397544406329912,0.010036496284331151,0.0057894913169650565,0.07527382930695738,0.9166471433418845,0.5370785188986712,0.02402240238409771
driver_000129,safe_driver,46,21,4,Subaru,Elantra,1,2,2,phone_plus_device,2024-06-14 11:51:14.817679,2024-11-25 11:51:14.817679,0.10979932254082583,0.027894787115894323,0.023073772690314017,0.11996522988953218,0.02470520144296605,0.057504821362766335,0.9924169023596674,0.7338578667753309,0.024091120066720366
driver_000130,average_driver,28,3,2,Ford,Altima,1,3,1,phone_plus_device,2024-04-19 11:51:14.817679,2025-04-03 11:51:14.817679,0.8202837897323078,0.827306312375392,1.0274393688158654,0.4422564296915212,0.08857154897593142,0.21488464838722637,1.0776007367054876,1.11995963877958,0.09807250798470835
driver_000131,average_driver,54,32,3,Ford,F-150,3,5,3,phone_plus_device,2025-06-21 11:51:14.817679,2025-01-27 11:51:14.817679,1.405486970525276,0.47928456313826284,0.4665854082560404,0.4509138893602364,0.052881622957122155,0.24734445802253693,1.052669620007221,1.1354145906188446,0.12979676455633424
driver_000132,risky_driver,32,6,4,Audi,A4,2,3,4,phone_only,2025-05-20 11:51:14.817679,2025-05-08 11:51:14.817679,2.4662854035062654,2.6806293931975325,3.1389098026212245,2.7994692028643824,0.2087499999978218,0.33961971713307476,1.191818918949647,1.8410090301813777,0.2947188651000301
driver_000133,average_driver,52,30,7,Kia,Silverado,2,2,6,phone_only,2024-09-16 11:51:14.817679,2024-04-13 11:51:14.817679,2.0678944772103587,1.1324820337354264,0.9698401129819006,0.6910141060053101,0.11545959835609373,0.23253109906187297,1.018431188483188,0.9363416801790668,0.11428517072807964
driver_000134,average_driver,40,17,4,Honda,F-150,1,0,1,phone_plus_device,2025-04-19 11:51:14.817679,2025-02-12 11:51:14.817679,1.2554299711217205,1.1640199773890891,1.030340531462487,0.32856015209433453,0.09988286421026113,0.24353082808316526,1.0295546521278627,0.8194286422527621,0.0977917610760494
driver_000135,average_driver,29,12,12,Kia,Forte,0,1,2,phone_plus_device,2025-01-12 11:51:14.817679,2025-03-08 11:51:14.817679,1.4330475425715268,0.7336964539720151,0.855957300743731,0.6970191601165041,0.0717342557019659,0.21866112973190366,0.9814569044383252,1.0857538142519578,0.08093486142996925
driver_000136,average_driver,46,9,4,Toyota,Silverado,2,4,1,phone_only,2025-07-07 11:51:14.817679,2025-06-11 11:51:14.817679,1.24320404075477,0.34581855159969016,0.31275477549597935,0.553503648071259,0.055306499950777126,0.22855321925948216,0.9584907161443335,0.9067913077777178,0.11301736634803052
driver_000137,average_driver,46,11,10,Chevrolet,Altima,1,2,0,phone_only,2024-11-18 11:51:14.817679,2024-12-21 11:51:14.817679,1.4644760363381555,0.6385591621730053,0.9030249580483088,0.9156972356801754,0.07876386545072203,0.18875546486419903,1.0496740352887435,1.1705939244675119,0.09770773733139416
driver_000138,average_driver,42,9,4,Kia,Civic,2,4,3,phone_plus_device,2025-06-11 11:51:14.817679,2024-12-26 11:51:14.817679,1.9186037600271968,0.643676197040694,0.3370515009242656,0.7354586302049652,0.06869765815323237,0.18771982270526455,0.9760692697782958,1.0055387411098295,0.1132862738775107
driver_000139,safe_driver,64,26,2,Subaru,CX-5,2,4,0,phone_plus_device,2024-09-14 11:51:14.817679,2025-04-30 11:51:14.817679,0.3235378817120004,0.10561944784788205,0.15416978776505244,0.06250292062491747,0.010998100771377873,0.10051403504563158,0.8775803646303039,0.5204529407313278,0.0224409972624936
driver_000140,safe_driver,64,1,2,Mazda,Elantra,0,0,0,phone_only,2023-11-01 11:51:14.817679,2024-07-30 11:51:14.817679,0.3200843562420841,0.1540245772563177,0.06252762964761237,0.13742862804078848,0.016015637857427708,0.1471628769906433,0.8623518172072752,0.5287869293258968,0.01604165786312236
driver_000141,average_driver,29,1,9,Toyota,Altima,0,2,0,phone_only,2024-12-23 11:51:14.817679,2025-07-07 11:51:14.817679,1.1924232870337093,0.4456836787232388,0.6613216573519377,0.7998300486793221,0.14762239213390277,0.24397511115083134,1.0662810110694592,1.058624463727338,0.08236860964681217
driver_000142,safe_driver,31,7,2,Toyota,Camry,0,1,0,phone_only,2023-10-21 11:51:14.817679,2024-12-20 11:51:14.817679,0.12007696087591002,0.23507288562196577,0.11012173425078095,0.1134521356628793,0.011382281747082834,0.11302172646257878,0.8887971938486763,0.6164097810934313,0.020036028327663984
driver_000143,safe_driver,55,35,5,Toyota,Camry,1,3,0,phone_only,2023-11-09 11:51:14.817679,2025-07-04 11:51:14.817679,0.3533777284831273,0.17177455944317066,0.0531489814573718,0.17495426085618423,0.019070678724018204,0.06563234741499108,0.973318355523858,0.5092457454070173,0.024074154646826433
driver_000144,safe_driver,61,29,6,Hyundai,Elantra,1,0,2,phone_only,2025-07-28 11:51:14.817679,2024-07-25 11:51:14.817679,0.16799630639607235,0.16350149211046486,0.17864204755526963,0.06704913507991417,0.03356477828900255,0.056980888471095704,0.885179927311888,0.5855411431629564,0.019298665529031787
driver_000145,average_driver,42,16,12,Ford,Forte,0,0,3,phone_plus_device,2024-12-01 11:51:14.818680,2024-10-27 11:51:14.818680,1.9141971335221264,1.1413154185553172,0.9171005053031909,0.7153726700291753,0.1269200254902514,0.17606163214405574,0.9819141029264445,0.8146625237214387,0.08161677713530459
driver_000146,safe_driver,46,12,4,Honda,Camry,1,3,0,phone_plus_device,2025-03-19 11:51:14.818680,2025-06-04 11:51:14.818680,0.309023869122003,0.16063700405782122,0.16508037360969768,0.027671094230161244,0.03660022373627998,0.1261472377834038,0.990876288740481,0.5121259478155206,0.024135668323758526
driver_000147,safe_driver,55,23,6,Mazda,Accord,1,3,2,phone_only,2024-02-12 11:51:14.818680,2024-05-12 11:51:14.818680,0.3098827015715195,0.10673551201278027,0.07150819288139192,0.11102191533504109,0.044911330877046685,0.1472674108350593,0.8616756206564563,0.5754759230680662,0.024166198741366638
driver_000148,safe_driver,48,31,2,Honda,CX-5,1,1,1,phone_only,2024-04-04 11:51:14.818680,2025-07-17 11:51:14.818680,0.31345368388899403,0.2745949406425464,0.03018149892093596,0.03418396722448005,0.04612234353275505,0.14692436871201148,0.9274961038957219,0.6216368949398939,0.024170048005488595
driver_000149,risky_driver,33,13,8,Chevrolet,Mustang,3,2,4,phone_only,2025-03-11 11:51:14.818680,2025-03-09 11:51:14.818680,5.16132295459311,1.484011065095018,3.7590236631599425,3.6614627806127045,0.25787420630835783,0.38952856142791586,1.1841368040001057,1.8998594405856029,0.33944765173047825
driver_000150,safe_driver,64,28,6,Mazda,Accord,0,0,1,phone_only,2025-06-15 11:51:14.818680,2024-10-12 11:51:14.818680,0.13988176716232192,0.002051872989798808,0.12445887442713094,0.1307756187184246,0.015795085731463532,0.11515759347779317,0.9043404684661887,0.5464335741685441,0.01603965498286266
