way_id,highway_type,maxspeed_raw,name,surface,speed_limit_mph,start_lat,start_lon,end_lat,end_lon,center_lat,center_lon,road_type
1185160364,secondary,25 mph,North Milwaukee Avenue,asphalt,25,41.8937004,-87.6514953,41.8933417,-87.6509244,41.893500280000005,-87.65120906,arterial
1185606472,secondary,25 mph,North Milwaukee Avenue,asphalt,25,41.8938017,-87.6516524,41.8937004,-87.6514953,41.8937572,-87.6515834,arterial
1209184820,secondary,30 mph,West Cermak Road,asphalt,30,41.8520714,-87.6831895,41.8520475,-87.6848651,41.85205921428571,-87.68404191428571,arterial
1214762437,tertiary,20 mph,East Randolph Street,asphalt,20,41.8844958,-87.6212619,41.8845086,-87.621754,41.8845034,-87.62154326666666,urban
1214762439,secondary,20 mph,East Randolph Street,asphalt,20,41.8843685,-87.6237462,41.8843732,-87.6235685,41.884370849999996,-87.62365735,arterial
1217659576,secondary,25 mph,North Milwaukee Avenue,asphalt,25,41.8892278,-87.6445564,41.889054,-87.6443368,41.8891409,-87.64444660000001,arterial
1227037105,trunk,40 mph,South DuSable Lake Shore Drive,asphalt,40,41.8719959,-87.6170405,41.8732487,-87.6170658,41.8727528,-87.6170558,highway
1227037106,trunk,40 mph,South DuSable Lake Shore Drive,concrete,40,41.8732478,-87.6173184,41.8719923,-87.6172798,41.872679375000004,-87.617297425,highway
1228801021,secondary,30 mph,East Ida B. Wells Drive,asphalt,30,41.8755712,-87.6276297,41.8756745,-87.6268871,41.8755992,-87.62730845,arterial
1243008248,tertiary,25 mph,South Wentworth Avenue,asphalt,25,41.8592852,-87.6317744,41.8577598,-87.6318804,41.85832261666666,-87.63186173333334,urban
1243548362,secondary,30 mph,South Blue Island Avenue,asphalt,30,41.846676,-87.680598,41.8450287,-87.6849078,41.84574207142857,-87.68304543571428,arterial
1243548363,secondary,30 mph,South Blue Island Avenue,asphalt,30,41.8518945,-87.6670392,41.850409,-87.6708698,41.851186628571426,-87.66887378571428,arterial
1243548364,secondary,30 mph,South Blue Island Avenue,asphalt,30,41.8494841,-87.6733278,41.8486714,-87.6754066,41.8491978,-87.6740601,arterial
1246191345,tertiary,20 mph,West Augusta Boulevard,asphalt,20,41.8994614,-87.6820464,41.899431,-87.6838356,41.899451025,-87.682657025,urban
1246191386,tertiary,20 mph,West Augusta Boulevard,asphalt,20,41.899431,-87.6838356,41.89942,-87.6844858,41.899425325,-87.684171825,urban
1249715081,secondary,30 mph,South State Street,asphalt,30,41.869246,-87.6274174,41.8703479,-87.6274431,41.8696392,-87.62742680000001,arterial
1255440565,service,10 mph,West Kinzie Street,concrete,10,41.8891077,-87.6342972,41.8891509,-87.6342563,41.88912929999999,-87.63427675,other
1256719471,trunk,30 mph,West Lower Wacker Drive,,30,41.8857427,-87.6367985,41.8862925,-87.6362805,41.885996049999996,-87.63662414999999,highway
1260443991,secondary,25 mph,West Grand Avenue,asphalt,25,41.8907112,-87.6876184,41.892333,-87.6916754,41.891489825,-87.6895508625,arterial
1260444001,secondary,20 mph,North Dearborn Street,asphalt,20,41.8908442,-87.629616,41.8916443,-87.6296377,41.89124614,-87.62962697999998,arterial
1266271148,secondary,30 mph,South Western Avenue,asphalt,30,41.8749944,-87.6861705,41.875222,-87.6861647,41.8751082,-87.6861676,arterial
1266289622,tertiary,25 mph,South Wood Street,,25,41.8668872,-87.6713554,41.8667633,-87.6713518,41.866825250000005,-87.6713536,urban
1267644318,secondary,30 mph,South Michigan Avenue,asphalt,30,41.8711945,-87.6240909,41.8715105,-87.624098,41.8713525,-87.62409445,arterial
1267644319,secondary,30 mph,South Michigan Avenue,asphalt,30,41.8711919,-87.6242535,41.8705979,-87.6242402,41.87082336666666,-87.62424516666665,arterial
1275373140,service,10 mph,West Kinzie Street,concrete,10,41.8890145,-87.6368289,41.8891077,-87.6342972,41.88905342,-87.63509767999999,other
1275373144,service,10 mph,West Kinzie Street,concrete,10,41.8890126,-87.6369592,41.8890145,-87.6368289,41.8890138,-87.63687826666667,other
1278331107,secondary,25 mph,South Wentworth Avenue,,25,41.8457809,-87.6319525,41.8455256,-87.6318822,41.845642166666664,-87.6319143,arterial
1284511590,tertiary,20 mph,South Blue Island Avenue,asphalt,20,41.8665554,-87.6537553,41.8670144,-87.6533638,41.866778339999996,-87.65356562,urban
1285040196,secondary,20 mph,North Dearborn Street,,20,41.8956607,-87.6297433,41.895745,-87.6297474,41.89570285,-87.62974535000001,arterial
1285040199,secondary,20 mph,North Dearborn Street,asphalt,20,41.8939737,-87.6297053,41.8940563,-87.629704,41.894014999999996,-87.62970465000001,arterial
1285040206,tertiary,30 mph,West Hubbard Street,asphalt,30,41.8900219,-87.6310911,41.8900102,-87.6320498,41.89001746666667,-87.63145506666667,urban
1285040208,secondary,20 mph,North Dearborn Street,asphalt,20,41.8900425,-87.6295984,41.8908442,-87.629616,41.89043601666667,-87.6296079,arterial
1285040209,tertiary,30 mph,West Hubbard Street,asphalt,30,41.8900425,-87.6295984,41.8900219,-87.6310911,41.89003306666667,-87.63027525,urban
1287253576,motorway,40 mph,South DuSable Lake Shore Drive,asphalt,40,41.8674687,-87.6190181,41.8672107,-87.619234,41.8673397,-87.61912605,highway
1290365450,tertiary,20 mph,West Augusta Boulevard,asphalt,20,41.8995444,-87.6771611,41.8995328,-87.6778455,41.89953885,-87.677491025,urban
1300361058,residential,25 mph,West 25th Street,,25,41.8464307,-87.6977437,41.8463408,-87.7051066,41.84638076,-87.70183295499999,residential
1302684021,motorway,45 mph,Kennedy Expressway,asphalt,45,41.8823189,-87.6459873,41.881827,-87.6459994,41.88207295,-87.64599335,highway
1311928587,motorway,45 mph,Kennedy Expressway,asphalt,45,41.8786741,-87.6456642,41.8795473,-87.6456388,41.8791107,-87.6456515,highway
1312188020,motorway,45 mph,Dan Ryan Expressway (Local),,45,41.807989,-87.63142,41.8091633,-87.631229,41.808651275,-87.63133640000001,highway
1312947601,motorway,45 mph,Dan Ryan Expressway (Local),,45,41.8338651,-87.6303231,41.8342769,-87.6303259,41.834070999999994,-87.6303245,highway
1323300538,secondary,30 mph,West Cermak Road,asphalt,30,41.8519982,-87.6877105,41.8520265,-87.6875619,41.85200776666667,-87.68763766666666,arterial
1323300539,secondary,30 mph,West Cermak Road,asphalt,30,41.8520142,-87.6885529,41.8519898,-87.6883477,41.8519974,-87.68845386666668,arterial
1323300540,secondary,30 mph,West Cermak Road,asphalt,30,41.8519898,-87.6883477,41.8519982,-87.6877105,41.851994,-87.6880291,arterial
1323300541,secondary,30 mph,West Cermak Road,asphalt,30,41.8520265,-87.6875619,41.8520528,-87.6877119,41.852044166666666,-87.68763853333333,arterial
1323300542,secondary,30 mph,West Cermak Road,asphalt,30,41.8520444,-87.6883493,41.8520142,-87.6885529,41.8520338,-87.68845493333333,arterial
1328255720,secondary,25 mph,North Milwaukee Avenue,asphalt,25,41.8917356,-87.648449,41.8915411,-87.648148,41.891638349999994,-87.64829850000001,arterial
1330337192,secondary,30 mph,West Illinois Street,asphalt,30,41.8907484,-87.6370023,41.8907681,-87.6355706,41.890758925,-87.636277325,arterial
1340057844,motorway,45 mph,Dan Ryan Expressway,concrete,45,41.8731944,-87.6448294,41.8734927,-87.6448542,41.87334355,-87.6448418,highway
1340063159,motorway,55 mph,Adlai Stevenson Expressway,,55,41.8374536,-87.6690306,41.837422,-87.6694777,41.837437800000004,-87.66925415,highway
1340203152,motorway,55 mph,Dan Ryan Expressway,concrete,55,41.8591308,-87.6442225,41.8625293,-87.6443209,41.860751875,-87.64427175,highway
1340209251,motorway,55 mph,Stevenson Expressway,,55,41.8351472,-87.6853696,41.8353775,-87.6846577,41.83526235,-87.68501365,highway
1344493415,motorway,45 mph,Kennedy Expressway,concrete,45,41.8963948,-87.6580902,41.8967333,-87.6583964,41.89656405,-87.65824330000001,highway
1351837155,residential,25 mph,South Ellis Avenue,asphalt,25,41.8180042,-87.6018828,41.8168736,-87.6018573,41.8174081,-87.60186934000001,residential
1361248045,secondary,25 mph,North Milwaukee Avenue,asphalt,25,41.8965068,-87.655817,41.8963714,-87.6556049,41.896439099999995,-87.65571095,arterial
1370719016,secondary,30 mph,West Cermak Road,asphalt,30,41.8520779,-87.6827356,41.8520714,-87.6831895,41.852074099999996,-87.683001375,arterial
1370719017,secondary,30 mph,West Cermak Road,asphalt,30,41.8520475,-87.6848651,41.8520425,-87.6852143,41.852044533333334,-87.68507213333334,arterial
1370879491,tertiary,25 mph,South Wentworth Avenue,asphalt,25,41.8549332,-87.6318195,41.8543135,-87.6317936,41.854612575000004,-87.63180545,urban
1370965917,tertiary,30 mph,West Jackson Boulevard,asphalt,30,41.8774049,-87.6986376,41.8773879,-87.7007325,41.87739846,-87.69940146,urban
1377417562,secondary,20 mph,West Harrison Street,asphalt,20,41.8743253,-87.6470667,41.8743758,-87.6471845,41.87435055,-87.6471256,arterial
1377713042,secondary,25 mph,South Wentworth Avenue,asphalt,25,41.8532503,-87.6320378,41.852919,-87.6320346,41.853056599999995,-87.63203606666667,arterial
1379238890,secondary,25 mph,West Grand Avenue,asphalt,25,41.8906991,-87.6839193,41.8906933,-87.6842434,41.89069583333333,-87.68410236666666,arterial
1396055279,service,5 mph,,concrete,5,41.8867711,-87.6214278,41.8867744,-87.6210487,41.88669797272727,-87.62122987272727,other
1411066063,residential,15 mph,South Berkeley Avenue,concrete,15,41.800848,-87.60053,41.8007918,-87.6005287,41.80081653333333,-87.60052926666667,residential
1411066064,residential,15 mph,South Berkeley Avenue,asphalt,15,41.800877,-87.6005307,41.800848,-87.60053,41.8008625,-87.60053035,residential
1423245225,residential,20 mph,North Westshore Drive,,20,41.8855606,-87.6162881,41.8859912,-87.6162612,41.885760100000006,-87.61626371666667,residential
